"Hash","Bytes","SourcePath","DestPath","LastWrite"
"A6EB43F4D4FB073433F732C4579810A141E0011F959AF7BB9B4C1349418B47FA","3098210304","I:\VIDEOS CIENCIA Y TECNOLOGIA\EL MISTERIO DE LOS AGUJEROS NEGROS (SECRETOS DEL UNIVERSO).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\EL MISTERIO DE LOS AGUJEROS NEGROS (SECRETOS DEL UNIVERSO).m2ts","2011-09-05 14:12:12"
"2EECD641EED5AFA26534BC7DA1E0BFF72F3B7A3AD88E192CC9DDEFF1DA07F486","1529714688","I:\VIDEOS CIENCIA Y TECNOLOGIA\EL MISTERIO DEL ALZHEIMER (LA NOCHE TEMATICA TV 2).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\EL MISTERIO DEL ALZHEIMER (LA NOCHE TEMATICA TV 2).m2ts","2011-10-01 14:28:58"
"0DBE6AF0E73BA0E84DBFBD83B914D214CC46BAF90E1CD8BEC23DCA8D9EEE940D","4562546688","I:\VIDEOS CIENCIA Y TECNOLOGIA\EL MUNDO VIRTUAL (EL FUTURO POR STEPHEN HAWKING).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\EL MUNDO VIRTUAL (EL FUTURO POR STEPHEN HAWKING).m2ts","2014-04-28 13:24:04"
"09F5AE4073B4566CB33F3272AA0D3C9F8801DB639A09E1B5AAACFB6473F3D971","1451225088","I:\VIDEOS CIENCIA Y TECNOLOGIA\EL NACIMIENTO DE LA HUMANIDAD (CURIOSITY.m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\EL NACIMIENTO DE LA HUMANIDAD (CURIOSITY.m2ts","2013-08-12 12:06:36"
"2A5CE913C39D51726627263D23DABB1EE487F195C2C5E9147DF55BB867A5E69C","1449074688","I:\VIDEOS CIENCIA Y TECNOLOGIA\EL NACIMIENTO DEL PLANETA (CATASTROFE).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\EL NACIMIENTO DEL PLANETA (CATASTROFE).m2ts","2013-11-26 09:39:51"
"C9E6B96D184EB540147C804ECBA141A8B768ADEE15FAD51929B8CAEA4E53114A","1032431616","I:\VIDEOS CIENCIA Y TECNOLOGIA\EL NEGRO FUTURO DEL SOL (EL UNIVERSO).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\EL NEGRO FUTURO DEL SOL (EL UNIVERSO).m2ts","2015-06-26 16:32:33"
"4CB7DFAE94609D83B17116E1608A09F2703B15773E05AEAB84CF1E4482682CA3","1790349312","I:\VIDEOS CIENCIA Y TECNOLOGIA\EL NUCLEO.m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\EL NUCLEO.m2ts","2013-05-29 09:30:40"
"B317346342AAC281F4FF8A65527BA835A8B2D9BA8C9CA6B14E8661372A4DCD63","1468778496","I:\VIDEOS CIENCIA Y TECNOLOGIA\EL NUEVO BIG BANG.m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\EL NUEVO BIG BANG.m2ts","2013-04-27 09:59:27"
"72854B3D045FDBE34FC4D1C31C96416C38087AA4255437463E13045A6F7A4021","1430876160","I:\VIDEOS CIENCIA Y TECNOLOGIA\EL OCIO DEL FUTURO (EL MUNDO DEL MAÑANA).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\EL OCIO DEL FUTURO (EL MUNDO DEL MAÑANA).m2ts","2013-03-03 20:43:14"
"73883D351F11BF93C145D3A223BDEC8DBF6D7211D10D6F85925F8B4D6F9B39BB","584902656","I:\VIDEOS CIENCIA Y TECNOLOGIA\EL ORDENADOR DEL FUTURO.m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\EL ORDENADOR DEL FUTURO.m2ts","2013-06-26 09:33:53"
"0EAD58DB10220D907B173A0469E7F606867C052F1C71DD4EF26BA6A75B031577","1462579200","I:\VIDEOS CIENCIA Y TECNOLOGIA\EL ORIGEN DE LA TIERRA (LA HISTORIA DEL UNIVERSO).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\EL ORIGEN DE LA TIERRA (LA HISTORIA DEL UNIVERSO).m2ts","2014-04-21 15:32:32"
"80E716A687335252E3328236FC7C214D571B20C4FB7189231F1E3B8B1D00135A","1473595392","I:\VIDEOS CIENCIA Y TECNOLOGIA\EL ORIGEN DE LA VIDA (LA HISTORIA DEL UNIVERSO).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\EL ORIGEN DE LA VIDA (LA HISTORIA DEL UNIVERSO).m2ts","2014-02-25 17:00:03"
"62998749D79FCF2187265F474C2A910A7D9E2595FAF3D870E06D356548CD70BD","4421517312","I:\VIDEOS CIENCIA Y TECNOLOGIA\EL PORTAVIONES (GRANDE MAS GRANDE).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\EL PORTAVIONES (GRANDE MAS GRANDE).m2ts","2012-09-05 15:35:50"
"4D837BEF418C3B7F507A5D0F112984E74E2427A8E61AE60BC0D7DB2A1C6B6655","1445769216","I:\VIDEOS CIENCIA Y TECNOLOGIA\EL PRIMER SEGUNDO DESPUES DEL BIG BANG (LA HISTORIA DEL UNIVERSO).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\EL PRIMER SEGUNDO DESPUES DEL BIG BANG (LA HISTORIA DEL UNIVERSO).m2ts","2014-12-11 08:35:24"
"22C3865F55D869F0A6C96661F89D2F9D99E0A2662E01785C681BCC6AB0C15BB3","1518987264","I:\VIDEOS CIENCIA Y TECNOLOGIA\EL PRIMER VUELO.m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\EL PRIMER VUELO.m2ts","2013-06-05 09:44:26"
"3F49F492821D04D74FDEED9820AFCA84C7C3F714B1E23EC9D217D0B4BA33DD54","1233217536","I:\VIDEOS CIENCIA Y TECNOLOGIA\EL PRODIGIOSO MUNDO DE LAS HORMONAS (TV2).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\EL PRODIGIOSO MUNDO DE LAS HORMONAS (TV2).m2ts","2016-01-12 16:12:53"
"63E314FFB7BF7B827E6A3C1247836D07300ED0768D11B1D77DDCC9ACA63FEE27","4534370304","I:\VIDEOS CIENCIA Y TECNOLOGIA\EL PUERTO DE ROTTERDAM (SUPERESTRUCTURAS).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\EL PUERTO DE ROTTERDAM (SUPERESTRUCTURAS).m2ts","2012-09-04 17:03:16"
"8D2362CA53FF2BF5C6EA31288A3B6A61DF0ADE7947B7FB7CB17AF21AF2762EF7","4201512960","I:\VIDEOS CIENCIA Y TECNOLOGIA\EL RASCACIELOS BURJ AL ARAB (LAS CONEXIONES DE LA INGENIERIA).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\EL RASCACIELOS BURJ AL ARAB (LAS CONEXIONES DE LA INGENIERIA).m2ts","2012-09-05 18:51:34"
"5EE49EBF05D27CDC475E900C94A1526D158D87CA44403E0F500BE2703F635870","4302372864","I:\VIDEOS CIENCIA Y TECNOLOGIA\EL RASCACIELOS MAS ALTO DEL MUNDO (SUPERESTRUCTURAS).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\EL RASCACIELOS MAS ALTO DEL MUNDO (SUPERESTRUCTURAS).m2ts","2012-11-28 16:02:04"
"1EE0C949C5A76BD6AB475D565E46A411CB938E09ADB8CBE39890002E9A1943A8","1471014912","I:\VIDEOS CIENCIA Y TECNOLOGIA\EL SIGNIFICADO DE LA VIDA (EL UNIVERSO SEGUN  STEPHEN HAWKING.m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\EL SIGNIFICADO DE LA VIDA (EL UNIVERSO SEGUN  STEPHEN HAWKING.m2ts","2013-01-18 09:41:16"
"3994035B187E82AD291025E36915BBD74EE824D948C80B500F2810C798EA36BB","1462339584","I:\VIDEOS CIENCIA Y TECNOLOGIA\EL SOL (DISCOVERY CHANNEL).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\EL SOL (DISCOVERY CHANNEL).m2ts","2013-01-08 16:01:58"
"E4823F6CEDA6D34A89F2DCE51879A07C8AB307E2642CBBB848A94E608FBDACF2","1801869312","I:\VIDEOS CIENCIA Y TECNOLOGIA\EL SOL EN LA TIERRA (CONSTRUIR EL FUTURO).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\EL SOL EN LA TIERRA (CONSTRUIR EL FUTURO).m2ts","2014-06-28 16:04:51"
"8254CA47EDEF4FEDD7A9AA0D4D330D703E953680C03DB2CEBAAFE9F689559CF1","1460920320","I:\VIDEOS CIENCIA Y TECNOLOGIA\EL SUPERCOCHE DE BUGATTI (MEGAFACTORIAS).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\EL SUPERCOCHE DE BUGATTI (MEGAFACTORIAS).m2ts","2013-08-11 10:03:58"
"76F530B5769CF265E1A0C44168388A2BD7239FE8B69E18B79ADCBA60F53219E6","4577200128","I:\VIDEOS CIENCIA Y TECNOLOGIA\EL TELESCOPIO BINOCULAR DE ARIZONA (GRANDE MAS GRANDE).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\EL TELESCOPIO BINOCULAR DE ARIZONA (GRANDE MAS GRANDE).m2ts","2012-04-09 21:15:01"
"CA46E6A7DC9EE675A01354A981706D44DB19E999CDA68F905AF32D5EBD6D1595","1498613760","I:\VIDEOS CIENCIA Y TECNOLOGIA\EL TRANSBORDADOR ESPACIAL (GRANDES MISIONES DE LA NASA).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\EL TRANSBORDADOR ESPACIAL (GRANDES MISIONES DE LA NASA).m2ts","2013-03-23 13:26:14"
"924140FD0C95CB1DDB331776C36976A22BDB604561101C31CBA98487301661E2","4035379200","I:\VIDEOS CIENCIA Y TECNOLOGIA\EL TREN BALA JAPONES (LAS CONEXIONES DE LA INGENIERIA).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\EL TREN BALA JAPONES (LAS CONEXIONES DE LA INGENIERIA).m2ts","2012-09-06 13:58:24"
"925E407255A76A60D7C05577E692719D4F8B0800309849946AC904B324BDAA8D","4586907648","I:\VIDEOS CIENCIA Y TECNOLOGIA\EL UNIVERSO SECRETO DE LA CELULA.m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\EL UNIVERSO SECRETO DE LA CELULA.m2ts","2014-07-12 23:10:51"
"6EF21AE06D2ADA1B9219976FCE8FE4E69F5DB773160331675449F8471B5673FD","4144693248","I:\VIDEOS CIENCIA Y TECNOLOGIA\EN BUSCA DEL TESORO (EL UNIVERSO CONOCIDO).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\EN BUSCA DEL TESORO (EL UNIVERSO CONOCIDO).m2ts","2012-09-03 15:55:38"
"0F897DC4CCB596FA5C6E4CA4870A9623A2EF5E57028AC5A77992E7F40605BB0B","1494951936","I:\VIDEOS CIENCIA Y TECNOLOGIA\EN UN ABRIR Y CERRAR DE OJOS (EL UNIVERSO INVISIBLE).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\EN UN ABRIR Y CERRAR DE OJOS (EL UNIVERSO INVISIBLE).m2ts","2013-09-16 07:42:11"
"537AADFA8BD0A6D678658768BFD9890441F43FF4BE01C443C3A9372B66E5864E","1471623168","I:\VIDEOS CIENCIA Y TECNOLOGIA\ERRANTES HELADOS (LA HISTORIA DEL UNIVERSO).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\ERRANTES HELADOS (LA HISTORIA DEL UNIVERSO).m2ts","2014-04-07 09:35:17"
"87AA828A106C20DB0B35C4976CA2B7B0DA05D6A8A5A5A9DA76AB32357EFA3D12","1465700352","I:\VIDEOS CIENCIA Y TECNOLOGIA\ES LA GRAVEDAD UNA ILUSION (SECRETOS DEL UNIVERSO).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\ES LA GRAVEDAD UNA ILUSION (SECRETOS DEL UNIVERSO).m2ts","2014-11-27 14:34:22"
"861C3E2A4ABB445FF8F827D620A057BC11CF841E7C71D785B9CC0DFE7A8C09AE","1446666240","I:\VIDEOS CIENCIA Y TECNOLOGIA\ES LA REALIDAD REAL (SECRETOS DEL UNIVERSO).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\ES LA REALIDAD REAL (SECRETOS DEL UNIVERSO).m2ts","2014-04-08 16:46:52"
"C852144EE6BBBBF82A35B8F437580530F53BB94BFC4BF7405C7996C875FB0ABB","1481981952","I:\VIDEOS CIENCIA Y TECNOLOGIA\ES POSIBLE VIAJAR A TRAVES DEL TIEMPO (SECRETOS DEL UNIVERSO).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\ES POSIBLE VIAJAR A TRAVES DEL TIEMPO (SECRETOS DEL UNIVERSO).m2ts","2012-11-25 09:28:40"
"E086A959FDD4BE5A3D1B51A1F5358B8B2B50160B4BF41BAE295AE35545FBCEC0","2867755008","I:\VIDEOS CIENCIA Y TECNOLOGIA\ESCAPAR DE LA TIERRA (EL UNIVERSO CONOCIDO).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\ESCAPAR DE LA TIERRA (EL UNIVERSO CONOCIDO).m2ts","2012-09-03 16:05:14"
"22B6CC20394892DE137A3DF02BE767CFC720725F3B3C0F413926D9A703FED568","1395296256","I:\VIDEOS CIENCIA Y TECNOLOGIA\ESTA SATURNO VIVO (LA HISTORIA DEL UNIVERSO).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\ESTA SATURNO VIVO (LA HISTORIA DEL UNIVERSO).m2ts","2014-12-18 14:35:24"
"5F55644DA6E04E6CD4A5BF4F1B5A38EF2A3EA75C78B84AC1A2730EB9231EB032","1461172224","I:\VIDEOS CIENCIA Y TECNOLOGIA\ESTA VIVO EL UNIVERSO (SECRETOS DEL UNIVERSO).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\ESTA VIVO EL UNIVERSO (SECRETOS DEL UNIVERSO).m2ts","2013-04-20 10:25:09"
"1A1C8736D04D434D5F1FB27514B1F39E180BC337DD95B8EF8E114D8D523B9F32","1500850176","I:\VIDEOS CIENCIA Y TECNOLOGIA\ESTAMOS SOLOS (SECRETOS DEL UNIVERSO ).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\ESTAMOS SOLOS (SECRETOS DEL UNIVERSO ).m2ts","2012-09-15 13:21:39"
"86C1CD79FABBFDE973BA09E71635008C324E618455AA68274BC614F3664901FE","1558407168","I:\VIDEOS CIENCIA Y TECNOLOGIA\ESTRELLAS MORIBUNDAS (EL UNIVERSO CANAL HISTORIA).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\ESTRELLAS MORIBUNDAS (EL UNIVERSO CANAL HISTORIA).m2ts","2012-08-20 21:00:18"
"9EB7924B5562EF60E8E21010E202E59A1A503DB7C9828A3F832BA93D85F641EB","4678207488","I:\VIDEOS CIENCIA Y TECNOLOGIA\EVACUAR LA TIERRA (NATIONAL GEOGRAPHIC).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\EVACUAR LA TIERRA (NATIONAL GEOGRAPHIC).m2ts","2012-12-23 09:33:26"
"A8D77485B27177555034EF3A106D65368AD5AF25C755794C9EAC1FE2CBAA986E","4405198848","I:\VIDEOS CIENCIA Y TECNOLOGIA\EVITAR EL FIN DEL MUNDO (CIENCIA AL DESNUDO).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\EVITAR EL FIN DEL MUNDO (CIENCIA AL DESNUDO).m2ts","2012-09-04 20:35:46"
"D383167720DF36424C7BD9956C7331F41BE6FCD815E189CEA3272C63F487411B","1517377536","I:\VIDEOS CIENCIA Y TECNOLOGIA\EXISTE EL SEXTO SENTIDO (SECRETOS DEL UNIVERSO).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\EXISTE EL SEXTO SENTIDO (SECRETOS DEL UNIVERSO).m2ts","2012-03-19 20:19:14"
"BAFC89ACE4C2063AA28B55D71A28589640830B953170413786A7845F71C6E358","494512128","I:\VIDEOS CIENCIA Y TECNOLOGIA\EXISTE LA NADA (REDES).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\EXISTE LA NADA (REDES).m2ts","2012-11-12 14:51:54"
"501F222B13D71BACD99994439164FCC2552CE065863C84C18ACFC3082C730AA1","3023173632","I:\VIDEOS CIENCIA Y TECNOLOGIA\EXISTE REALMENTE EL TIEMPO (SECRETOS DEL UNIVERSO).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\EXISTE REALMENTE EL TIEMPO (SECRETOS DEL UNIVERSO).m2ts","2012-03-06 15:15:10"
"1DFF4D0265F5D0A46C5047F46DB7FBF746171FC20020CA852919059E055E24E0","1462757376","I:\VIDEOS CIENCIA Y TECNOLOGIA\EXISTE UNA PARTICULA DE DIOS (SECRETOS DEL UNIVERSO).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\EXISTE UNA PARTICULA DE DIOS (SECRETOS DEL UNIVERSO).m2ts","2014-04-21 15:35:27"
"5A8BF4CE0F2ABC2EF4A115D7C56F9D8A6D49E8DDBFF7C7E46E7DBFB16B48EBFA","1464434688","I:\VIDEOS CIENCIA Y TECNOLOGIA\EXISTE UNA RAZA SUPERIOR.m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\EXISTE UNA RAZA SUPERIOR.m2ts","2013-04-13 20:49:00"
"BDD82223FD0F589F45E3D88DBF262E6C742CF73BE88055380F09C4C415F5A011","2853568512","I:\VIDEOS CIENCIA Y TECNOLOGIA\EXOPLANETAS (CONFINES DEL ESPACIO).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\EXOPLANETAS (CONFINES DEL ESPACIO).m2ts","2016-05-18 20:50:08"
"7D4BD03A752FC94E4DBFD0FA7D8393DF328154540FD33905DCDDD51FBEBBC673","1468704768","I:\VIDEOS CIENCIA Y TECNOLOGIA\EXPEDICION A LA LUNA (TV.2).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\EXPEDICION A LA LUNA (TV.2).m2ts","2013-04-06 13:27:45"
"A8B98EB6ED615C187F9E934A09AF872F29BB27143F8184FB4E4534B2C62BEBB9","1482977280","I:\VIDEOS CIENCIA Y TECNOLOGIA\EXPLOTANDO LA LUNA (SCI-TREK).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\EXPLOTANDO LA LUNA (SCI-TREK).m2ts","2012-12-10 17:15:13"
"605CEEDAD31761ABF27B51C9FD390787E4C8214DB7E30DF0EFB5622E1D507ED3","1434918912","I:\VIDEOS CIENCIA Y TECNOLOGIA\EXTRATERRESTRES ESTAMOS SOLOS (DISCOVERY MAX).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\EXTRATERRESTRES ESTAMOS SOLOS (DISCOVERY MAX).m2ts","2013-09-29 20:26:11"
"C942A96AE762A3438B1ADC76C4338EC5BB40BA9BDE340BDD6630AA78D946D008","114462720","I:\VIDEOS CIENCIA Y TECNOLOGIA\FERRARI CALIFORNIA (CENTIMETROS CUBICOS).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\FERRARI CALIFORNIA (CENTIMETROS CUBICOS).m2ts","2016-03-27 12:48:53"
"B66459DD4884F38FBE6D152E93D99CC6C56685EA6E2E42440E2B378F0C7A9660","428587008","I:\VIDEOS CIENCIA Y TECNOLOGIA\FERRARI ITALIA CABRIO F12 Y NISSAN GTR.m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\FERRARI ITALIA CABRIO F12 Y NISSAN GTR.m2ts","2012-08-21 13:17:24"
"373CAD9C659BADF76FE90097F50FBDB7237DEE2E3957569A0FED460080AAC1FB","100005888","I:\VIDEOS CIENCIA Y TECNOLOGIA\FERRARI LAFERRARI (MAS QUE COCHES).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\FERRARI LAFERRARI (MAS QUE COCHES).m2ts","2016-03-27 13:03:35"
"A5E7D98A6A70D9ED360CBB13ED8451217E1821F1359E3CDDB4FF85B77CFFFBD0","120520704","I:\VIDEOS CIENCIA Y TECNOLOGIA\FISKER KARMA (MAS QUE COCHES).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\FISKER KARMA (MAS QUE COCHES).m2ts","2012-12-15 19:56:57"
"31163D04F13E08B40C6BF75FD7F32ACD34161F651471A7EF3BBAEB976DF10455","115040256","I:\VIDEOS CIENCIA Y TECNOLOGIA\FORD GT (ZONA MOTOR) .m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\FORD GT (ZONA MOTOR) .m2ts","2015-04-19 12:27:01"
"120ABF68F8AB296011D5CA28D37EC1A272CE2C6BC27887FF85F61D84FBE3B00E","4626087936","I:\VIDEOS CIENCIA Y TECNOLOGIA\FORMULA 1 (LAS CONEXIONES DE LA INGENIERIA).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\FORMULA 1 (LAS CONEXIONES DE LA INGENIERIA).m2ts","2012-09-05 19:58:21"
"EB9BAF4871018DB4F8A1E01225985A4EA59371538205980536962D3A03B3E0C7","1488334848","I:\VIDEOS CIENCIA Y TECNOLOGIA\FUTURO EXTREMO (EL MUNDO DEL MAÑANA).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\FUTURO EXTREMO (EL MUNDO DEL MAÑANA).m2ts","2012-12-10 17:18:10"
"5213A245DDF096780B805D63A634E3F729984E8B46FAEF8EB14A4604BF14EE8B","1479174144","I:\VIDEOS CIENCIA Y TECNOLOGIA\GALAXIAS (LA HISTORIA DEL UNIVERSO).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\GALAXIAS (LA HISTORIA DEL UNIVERSO).m2ts","2012-11-23 13:12:32"
"978C84A853DAAFC0D08105BAC225CFB770C021130C0FAE41FBAC6A47A5250146","533354496","I:\VIDEOS CIENCIA Y TECNOLOGIA\GENES CLONES Y GEMELOS (REDES).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\GENES CLONES Y GEMELOS (REDES).m2ts","2013-01-08 13:39:33"
"D15F28D93D66D72A309692AE78FD258D56DDD854DAD8631BD806EB48F34C6877","804114432","I:\VIDEOS CIENCIA Y TECNOLOGIA\GENES EN LUGAR DE FARMACOS (REDES).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\GENES EN LUGAR DE FARMACOS (REDES).m2ts","2012-09-05 09:00:59"
"1B99FB63034CCEB2CD373C32B58B809437B2C08FB0E941A4C30285C50B56D8BA","3126460416","I:\VIDEOS CIENCIA Y TECNOLOGIA\GENETICA Y CONDUCTA (REDES).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\GENETICA Y CONDUCTA (REDES).m2ts","2012-09-06 18:04:50"
"BD46C3D0678DE43D8611A0EC494EA887E75D7F2B9D1D757F42423B691FC4D7A9","1491111936","I:\VIDEOS CIENCIA Y TECNOLOGIA\GERMENES ASESINOS (SCI-TREK).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\GERMENES ASESINOS (SCI-TREK).m2ts","2012-12-15 19:27:15"
"5683A3EB76839A977FA7BAFA00061E67689CEA2621D306B1BC02904159419B0B","181254144","I:\VIDEOS CIENCIA Y TECNOLOGIA\GTA SPANO (CENTIMETROS CUBICOS).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\GTA SPANO (CENTIMETROS CUBICOS).m2ts","2016-05-22 11:25:54"
"6723E45C5343DA38E5C2A31EA05C98A3010C9224DEEB8F8605605D3BFD6364DA","1702901760","I:\VIDEOS CIENCIA Y TECNOLOGIA\GUERRA POR CONTROL REMOTO (DOCUFILIA).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\GUERRA POR CONTROL REMOTO (DOCUFILIA).m2ts","2013-06-18 12:45:41"
"66371799A58680C603B402D6EF32B7E7C954997D28A9327D6C21155EB0865EE5","3012925440","I:\VIDEOS CIENCIA Y TECNOLOGIA\HAY MAS DE TRES DIMENSIONES (SECRETOS DEL UNIVERSO).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\HAY MAS DE TRES DIMENSIONES (SECRETOS DEL UNIVERSO).m2ts","2012-03-06 14:32:35"
"B8C5472454C0080097D25F4FFEE0AE939813F1EA129A289C21CD83B207C47E5B","3112488960","I:\VIDEOS CIENCIA Y TECNOLOGIA\HAY UN CREADOR (SECRETOS DEL UNIVERSO).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\HAY UN CREADOR (SECRETOS DEL UNIVERSO).m2ts","2011-10-01 14:08:03"
"0D9E80ECE082D6641748E55C88CCB7FFDDE499D240A23103C73545772641D0A8","1583824896","I:\VIDEOS CIENCIA Y TECNOLOGIA\HAY VIDA EN MARTE (LA NOCHE TEMATICA.m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\HAY VIDA EN MARTE (LA NOCHE TEMATICA.m2ts","2012-12-05 14:57:43"
"45AFEC3026B08EDA6223954DDB95A17E7AE89C9637E7B1CB322ABF4C705D606B","1486460928","I:\VIDEOS CIENCIA Y TECNOLOGIA\HAY VIDA TRAS LA MUERTE (SECRETOS DEL UNIVERSO).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\HAY VIDA TRAS LA MUERTE (SECRETOS DEL UNIVERSO).m2ts","2012-11-03 19:50:13"
"2BCE7DB9F5C2CC7F72745345C2D0D7CA10B6BA40C3E986169856F18DD99A1317","1478885376","I:\VIDEOS CIENCIA Y TECNOLOGIA\HOGARES DEL FUTURO (EL MUNDO DEL MAÑANA).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\HOGARES DEL FUTURO (EL MUNDO DEL MAÑANA).m2ts","2013-02-25 17:50:38"
"576C28AA1C815C9CEB399629D0B09FB8D7EEAC2C4464B4EF535C3D85D5DC769F","1504917504","I:\VIDEOS CIENCIA Y TECNOLOGIA\HOMBRES FUERA DE LO COMUN (GRANDES MISIONES DE LA NASA).m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\HOMBRES FUERA DE LO COMUN (GRANDES MISIONES DE LA NASA).m2ts","2013-02-25 17:45:00"
"ABEAD19BE3E5F374A927ABA44A303BA2742914A950E6F3A20AD15D735DD9EC77","2056667136","I:\VIDEOS CIENCIA Y TECNOLOGIA\HOMO TECHNOLOGICUS.m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\HOMO TECHNOLOGICUS.m2ts","2013-05-13 09:24:23"
"0E24170200AD47B56F9DE15F1AB4CC1875C210E4DFB0697448E249E580313B01","90617856","I:\VIDEOS CIENCIA Y TECNOLOGIA\HONDA NSX.m2ts","I:\\duplicados\VIDEOS CIENCIA Y TECNOLOGIA\HONDA NSX.m2ts","2013-02-02 14:09:25"
